DOI	Date	Subjects	License	Title	Authors	Affiliations
http://dx.doi.org/10.1101/041798	2016-04-13	Neuroscience	CC-BY	NIDM‐Results: a Neuroimaging Data Model to share brain mapping statistical results	Camille Maumet|Tibor Auer|Alexander Bowring|Gang Chen|Samir Das|Guillaume Flandin|Satrajit Ghosh|Tristan Glatard|Krzysztof J. Gorgolewski|Karl G. Helmer|Mark Jenkinson|David Keator|B. Nolan Nichols|Jean-Baptiste Poline|Richard Reynolds|Vanessa Sochat|Jessica Turner|Thomas E. Nichols	University of Warwick;|MRC Cognition and Brain Sciences Unit, Cambridge, United Kingdom;|Warwick Manufacturing Group, University of Warwick, Coventry, United Kingdom;|Scientific and Statistical Computing Core, NIMH, NIH, USA;|McGill Centre for Integrative Neuroscience, Ludmer Centre, Montreal Neurological Institute, Montreal;|Wellcome Trust Centre for Neuroimaging, UCL Institute of Neurology, London, United Kingdom;|McGovern Institute for Brain Research, Massachusetts Institute of Technology, Cambridge, MA, USA;|Department of Psychology, Stanford University, Stanford, CA, USA;|Martinos Center for Biomedical Imaging, Massachusetts General Hospital; Dept. of Radiology, Boston;|University of Oxford, UK;|Dept. of Psychiatry and Human Behavior, niversity of California, Irvine, CA, USA;|Center for Health Sciences, SRI International, Menlo Park, CA, USA;|Helen Wills Neuroscience Institute, H. Wheeler Jr. Brain Imaging Center, University of California at;|Psychology and Neuroscience, Georgia State University, Atlanta, GA, USA;|Dept. of Statistics, University of Warwick, Coventry, United Kingdom
http://dx.doi.org/10.1101/048181	2016-04-13	Genetics	CC-BY-NC-ND	Subtle stratification confounds estimates of heritability from rare variants	Gaurav Bhatia|Alexander Gusev|Po-Ru Loh|Hilary Kiyo Finucane|Bjarni J Vilhjalmsson|Stephan Ripke|Shaun Purcell|Eli Stahl|Mark Daly|Teresa R de Candia|Sang Hong Lee|Benjamin M Neale|Matthew C Keller|Noah A Zaitlen|Bogdan Pasaniuc|Nick Patterson|Jian Yang|Alkes L Price	Harvard School of Public Health;|Harvard T.H. Chan School of Public Health;|MIT;|Aarhus University;|MGH;|Broad Instititute;|Broad Institute;|University of Colorado;|University of New England;|UCSF;|UCLA;|University of Queensland
http://dx.doi.org/10.1101/045062	2016-04-13	Animal Behavior and Cognition|Genetics	CC-BY	Drosophila Mutants that Are Motile but Respond Poorly to All Stimuli Tested: Mutants that have a large defect in interaction with stimuli or in executive function	Lar L Vang|Julius Adler	University of Wisconsin-Madison
http://dx.doi.org/10.1101/048348	2016-04-13	Genomics	CC-BY	Characterization of a Male Reproductive Transcriptome for Peromyscus eremicus (Cactus mouse)	Lauren L Kordonowy|Matthew D MacManes	University of New Hampshire
http://dx.doi.org/10.1101/048330	2016-04-13	Plant Biology		Rapid hyperosmotic-induced Ca2+ responses in Arabidopsis thaliana exhibit sensory potentiation and establish involvement of plastidial KEA transporters	Aaron Benjamin Stephan|Eric Yang|Hans-Henning Kunz|Julian I. Schroeder	University of California San Diego;|Washington State University
http://dx.doi.org/10.1101/041087	2016-04-13	Evolutionary Biology	CC-BY-NC	The role of isoforms in the evolution of cryptic coloration in Peromyscus mice	Ricardo Mallarino|Tess A Linden|Catherine R Linnen|Hopi E Hoekstra	Harvard University;|University of Kentucky
http://dx.doi.org/10.1101/048082	2016-04-12	Evolutionary Biology		Microevolution of Bank Voles (Myodes glareolus) at Neutral and Immune Related Genes During Multiannual Dynamic Cycles: Consequences for Puumala hantavirus Epidemiology	Adelaide Dubois|Maxime Galan|Jean-Fran&ccedilois Cosson|Bertrand Gauffre|Heikki Henttonen|Jukka Niemimaa|Maria Razzauti|Liina Voutilainen|Renaud Vitalis|Emmanuel Guivier|Nathalie Charbonnel	ANSES / INRA, UMR CBGP;|INRA, UMR CBGP;|INRA, UMR CBGP / INRA-ANSES-EVA, UMR BIPAR;|INRA, USC1339;|Natural Resources Institute Finland;|Natural Resources Institute Finland / University of Helsinki;|CNRS, UMR 6282
http://dx.doi.org/10.1101/048280	2016-04-12	Bioinformatics	CC-BY	Fast haplotype matching in very large cohorts using the Li and Stephens model	Gerton Lunter	University of Oxford
http://dx.doi.org/10.1101/048116	2016-04-12	Biophysics	CC-BY-NC-ND	Chromosome-wide simulations uncover folding pathway and 3D organization of interphase chromosomes	Davide Michieletto|Davide Marenduzzo|Ajazul Wani	University of Edinburgh;|School of Physics and Astronomy;|University of Kashmir
http://dx.doi.org/10.1101/048389	2016-04-12	Microbiology	CC-BY	DNA from fecal immunochemical test can replace stool for microbiota-based colorectal cancer screening	Nielson T Baxter|Charles C Koumpouras|Mary AM Rogers|Mack T Ruffin|Patrick Schloss	University of Michigan
http://dx.doi.org/10.1101/048249	2016-04-12	Neuroscience	CC-BY	Minimal Data Needed for Valid & Accurate Image-Based fMRI Meta-Analysis	Camille Maumet|Thomas E. Nichols	University of Warwick
http://dx.doi.org/10.1101/039354	2016-04-12	Neuroscience	CC-BY	A practical guide for improving transparency and reproducibility in neuroimaging research	Krzysztof J. Gorgolewski|Russell Poldrack	Stanford University
http://dx.doi.org/10.1101/048199	2016-04-12	Plant Biology		Conformal growth of Arabidopsis leaves	Graeme Mitchison	The Sainsbury Laboratory, Cambridge
http://dx.doi.org/10.1101/029504	2016-04-12	Genetics		Molecular genetic contributions to self-rated health	Sarah E Harris|Saskia P Hagenaars|Gail Davies|William David Hill|David CM Liewald|Stuart J Ritchie|Riccardo E Marioni|Cathie LM Sudlow|Joanna M Wardlaw|Andrew M McIntosh|Catharine R Gale|Ian J Deary	University of Edinburgh
http://dx.doi.org/10.1101/030411	2016-04-12	Genetics	CC-BY-NC-ND	Genome-wide association studies suggest limited immune gene enrichment in schizophrenia compared to five autoimmune diseases	Jennie G Pouget|Vanessa F Goncalves|Sarah L Spain|Hilary K Finucane|Soumya Raychaudhuri|James L Kennedy|Jo Knight	Centre for Addiction and Mental Health;|Wellcome Trust Sanger Institute;|Massachusetts Institute of Technology;|Harvard Medical School;|Lancaster Medical School and Data Science Institute, Lancaster University
http://dx.doi.org/10.1101/038976	2016-04-12	Bioinformatics	CC-BY-NC-ND	Implementation of an Open Source Software solution for Laboratory Information Management and automated RNAseq data analysis in a large-scale Cancer Genomics initiative using BASE with extension package Reggie.	Jari Hakkinen|Nicklas Nordborg|Olle Mansson|Johan Vallon-Christersson	Lund University
http://dx.doi.org/10.1101/039198	2016-04-11	Biophysics	CC-BY	FRETBursts: An Open Source Toolkit for Analysis of Freely-Diffusing Single-Molecule FRET	Antonino Ingargiola|Eitan Lerner|SangYoon Chung|Shimon Weiss|Xavier Michalet	University of California Los Angeles
http://dx.doi.org/10.1101/027649	2016-04-11	Evolutionary Biology	CC-BY-NC	Evolutionary assembly patterns of prokaryotic genomes	Maximilian Press|Christine Queitsch|Elhanan Borenstein	University of Washington
http://dx.doi.org/10.1101/048157	2016-04-11	Cancer Biology	CC-BY-NC-ND	Reconstructing phylogenies of metastatic cancers	Johannes G Reiter|Alvin P Makohon-Moore|Jeffrey M Gerold|Ivana Bozic|Krishnendu Chatterjee|Christine A Iacobuzio-Donahue|Bert Vogelstein|Martin A Nowak	Harvard University;|Memorial Sloan Kettering Cancer Center;|IST Austria;|Johns Hopkins University School of Medicine
http://dx.doi.org/10.1101/048124	2016-04-11	Systems Biology		The contribution of alternative splicing probability to the coding expansion of the genome	Fernando Carrillo Oesterreich|Hugo Bowne-Anderson|Jonathon Howard	Yale University
http://dx.doi.org/10.1101/043158	2016-04-11	Bioinformatics	CC-BY-NC-ND	A method for downstream analysis of gene set enrichment results facilitates the biological interpretation of vaccine efficacy studies	Yan Tan|Jernej Godec|Felix Wu|Pablo Tamayo|Jill P Mesirov|W Nicholas Haining	Broad Institute of MIT and Harvard;|Department of Pediatric Oncology, Dana-Farber Cancer Institute;|Department of Medicine, University of California, San Diego
http://dx.doi.org/10.1101/048165	2016-04-11	Evolutionary Biology	CC-BY-NC-ND	Do aye-ayes echolocate? Studying convergent genomic evolution in a primate auditory specialist	Richard J Bankoff|Michael Jerjos|Baily Hohman|Elise Lauterbur|Logan Kistler|George H Perry	Pennsylvania State University;|Stony Brook University;|University of Warwick
http://dx.doi.org/10.1101/048108	2016-04-11	Neuroscience		Unconscious integration of multisensory bodily inputs in the peripersonal space shapes bodily self-consciousness	Roy Salomon|Jean Paul Noel|Marta Lukowska|Nathan Faivre|Thomas Metzinger|Andrea Serino|Olaf Blanke	UNIGE;|Vanderbilt University;|Jagiellonian University;|EPFL;|Johannes Gutenberg-Universitat
http://dx.doi.org/10.1101/048074	2016-04-11	Genomics	CC-BY	Benchmarking of the Oxford Nanopore MinION sequencing for quantitative and qualitative assessment of cDNA populations	Spyros Oikonomopoulos|Yu Chang Wang|Haig Djambazian|Dunarel Badescu|Jiannis Ragoussis	McGill University and Genome Quebec Innovation Centre
http://dx.doi.org/10.1101/048066	2016-04-11	Genetics		Functional enrichments of disease variants across thousands of independent loci in eight diseases	Abhishek K Sarkar|Lucas D. Ward|Manolis Kellis	MIT
http://dx.doi.org/10.1101/036772	2016-04-11	Neuroscience		Revisiting the assessment of inter-individual differences in fMRI activations-behavior relationships.	Mael Lebreton|Stefano Palminteri	Universiteit van Amsterdam;|University College London
http://dx.doi.org/10.1101/046219	2016-04-11	Bioinformatics	CC-BY-NC-ND	Integrative pharmacogenomics to infer large-scale drug taxonomy	Nehme El-Hachem|Deena M.A. Gendoo|Laleh Soltan Ghoraie|Zhaleh Safikhani|Petr Smirnov|Ruth Isserlin|Gary D. Bader|Anna Goldenberg|Benjamin Haibe-Kains	Institut de Recherches Cliniques de Montreal & Biomedical Sciences of Universite de Montreal, Canada;|Princess Margaret Cancer Centre, University Health Network & University of Toronto, Canada;|Princess Margaret Cancer Centre, University Health Network;|The Donnelly Centre, Toronto, Ontario, Canada;|The Donnelly Centre & The Lunenfeld-Tanenbaum Research Institute, Mount Sinai Hospital, Canada;|Department of Computer Science, University of Toronto & Hospital for Sick Children, Toronto, Canada;|University Health Network
http://dx.doi.org/10.1101/048058	2016-04-11	Cancer Biology	CC-BY-NC	The mutational landscape of EGFR-, MYC-, and Kras- driven genetically-engineered mouse models of lung adenocarcinoma	David McFadden|Katerina Politi|Arjun Bhutkar|Frances K Chen|Xiaoling Song|Mono Pirun|Philip M Santiago|Caroline Kim|James T Platt|Emily Lee|Emily Hodges|Adam P Rosebrock|Roderick Bronson|Nicholas D Socci|Gregory Hannon|Tyler Jacks|Harold Varmus	David H. Koch Institute for Integrative Cancer Research at MIT;|Yale Cancer Center, Yale University School of Medicine;|Memorial Sloan Kettering Cancer Center;|Cold Spring Harbor Laboratory;|Tufts University School of Medicine and Veterinary Medicine;|Cancer Biology and Genetics Program, Sloan-Kettering Institute
http://dx.doi.org/10.1101/047985	2016-04-10	Bioinformatics		Analyzing Repast Symphony models in R with RRepast package	Antonio Prestes Garcia|Alfonso Rodriguez-Paton	Universidad Politécnica de Madrid
http://dx.doi.org/10.1101/047829	2016-04-10	Bioinformatics	CC-BY-NC-ND	AKT: Ancestry and Kinship Toolkit	Rudy Arthur|Ole Schulz-Trieglaff|Anthony J Cox|Jared Michael O'Connell	Illumina
http://dx.doi.org/10.1101/048009	2016-04-10	Bioinformatics		In-silico analysis of Salmonella typhimurium and E.coli Methionyl tRNA synthetase at primary, secondary, tertiary level with protein disorder and functional association of differences	Prabhakar B. Ghorpade|Pooja V. Kadu|Amit Pandey|Yogesh Banger|Bhaskar Sharma	College of Veterinary and Animal Sciences, Parbhani;|Padmashree Dr.Vithalrao Vikhe Patil Foundations College of Pharmacy;|Directorate of Coldwater Fisheries Research;|MPKV, Rahuri;|Indian Veterinary Research Institute
http://dx.doi.org/10.1101/047910	2016-04-10	Genomics		Phenotypic and genomic analysis of P elements in natural populations of Drosophila melanogaster	Iryna Kozeretska|Vladyslav Bondarenko|Vadym Shulga|Svitlana Serga|Andrii Rozhok|Oleksandra Protsenko|Michael G. Nelson|Casey Bergman	Taras Shevchenko National University of Kyiv;|University of Colorado Denver;|University of Manchester
http://dx.doi.org/10.1101/047936	2016-04-10	Neuroscience		The thalamus is a gateway for stimulus-evoked activity in the habenula	Ruey Kuang Cheng|Seetha Krishnan|Qian Lin|David G. C. Hildebrand|Isaac H. Bianco|Caroline Kibat|Suresh Jesuthasan	Institute of Molecular and Cell Biology;|National University of Singapore;|Harvard University
http://dx.doi.org/10.1101/047969	2016-04-10	Zoology	CC-BY-NC-ND	All alloparents are not equally valuable: Primary breeders and group size explain group reproductive success in cooperatively breeding primates	Mrinalini Watsa|Gideon A. Erkenswick|Efstathia Robakis	Washington University in Saint Louis;|University of Missouri-St. Louis
http://dx.doi.org/10.1101/048033	2016-04-10	Evolutionary Biology	CC-BY-NC-ND	Phylogenetic incongruence and the origins of cardenolide-resistant forms of Na+,K+-ATPase in North American Danaus butterflies	Matthew L Aardema|Peter Andolfatto	American Museum of Natural History;|Princeton University
http://dx.doi.org/10.1101/024604	2016-04-10	Synthetic Biology	CC-BY	GreA and GreB enhance Escherichia coli RNA polymerase transcription rate in a reconstituted transcription-translation system	Lea L. De Maddalena|Henrike Niederholtmeyer|Matti Turtola|Zoe Swank|Georgiy A. Belogurov|Sebastian J. Maerkl	EPFL;|University of Turku
http://dx.doi.org/10.1101/024950	2016-04-09	Evolutionary Biology		A resurrection experiment finds evidence of both reduced genetic diversity and potential adaptive evolution in the agricultural weed Ipomoea purpurea	Adam Kuester|Ariana Wilson|Shu-mei Chang|Regina Baucom	University of Michigan;|University of Georgia
http://dx.doi.org/10.1101/034173	2016-04-09	Genetics		Novel protective associations with age-related macular degeneration: A common variant near CTRB1 and a rare variant in PELI3	Erin K Wagner|Yi Yu|Eric H Souied|Sanna Seitsonen|Ilkka J Immonen|Paavo Happola|Soumya Raychaudhuri|Mark J Daly|Johanna M. Seddon	Tufts Medical Center;|Hopital Intercommunal de Creteil;|Helsinki University Eye Clinic;|Institute for Molecular Medicine Finland;|Brigham and Women's Hospital;|Broad Institute
http://dx.doi.org/10.1101/036590	2016-04-09	Genomics		Population-Scale Sequencing Data Enables Precise Estimates of Y-STR Mutation Rates	Thomas Willems|Melissa Gymrek|G. David Poznik|Chris Tyler-Smith|Yaniv Erlich	MIT;|Stanford University;|The Wellcome Trust Sanger Institute;|New York Genome Center
http://dx.doi.org/10.1101/047803	2016-04-09	Evolutionary Biology		Formation of novel PRDM9 allele by indel events as possible trigger for tarsier-anthropoid split	Sacha Heerschop|Hans Zischler|Stefan Merker|Dyah Perwitasari-Farajallah|Christine Driller	Johannes Gutenberg-University Mainz;|State Museum of Natural History Stuttgart;|Bogor Agricultural University
http://dx.doi.org/10.1101/047795	2016-04-09	Cancer Biology		Tree inference for single-cell data	Katharina Jahn|Jack Kuipers|Niko Beerenwinkel	ETH Zurich, D-BSSE
http://dx.doi.org/10.1101/047811	2016-04-09	Evolutionary Biology		Complex heterochrony underlies the evolution of hermaphrodite self-fertility and sex allocation in experimental C. elegans populations	Nausicaa Poullet|Anne Vielle|Clotilde Gimond|Sara Carvalho|Henrique Teotonio|Christian Braendle	Institute of Biology Valrose;|IGC;|ENS
http://dx.doi.org/10.1101/047902	2016-04-09	Ecology	CC-BY-NC-ND	Multi-scale responses of scattering layers to environmental variability in Monterey Bay, California	Samuel S Urmy|John K Horne	Stony Brook University;|University of Washington
http://dx.doi.org/10.1101/047886	2016-04-09	Genomics	CC-BY-NC-ND	Analysis of clinical Bordetella pertussis isolates using whole genome sequences reveals novel genomic regions associated with recent outbreaks in the United States of America	Glen Otero|Benjamin M Althouse|Samuel Scarpino	Independent;|Institute for Disease Modeling;|Department of Mathematics and Statistics, University of Vermont
http://dx.doi.org/10.1101/047837	2016-04-09	Genomics	CC-BY-NC-ND	Insights into telomerase action from high-throughput sequencingof S. pombe telomeres	Henrietta W Bennett|Na Liu|Yan Hu|Megan C King	Yale School of Medicine
http://dx.doi.org/10.1101/047860	2016-04-09	Genomics	CC-BY-NC-ND	Nucleosome fragility is associated with future transcriptional response to developmental cues and stress in C. elegans	Tess E Jeffers|Jason D Lieb	Princeton University
http://dx.doi.org/10.1101/047878	2016-04-09	Plant Biology	CC-BY-ND	Prediction of glyphosate resistance level based on EPSPS gene copy number in Kochia scoparia	Todd A. Gaines|Abigail L. Barker|Eric L. Patterson|Philip Westra|Eric P. Westra|Robert G. Wilson|Andrew R. Kniss	Colorado State University;|University of Nebraska;|University of Wyoming
http://dx.doi.org/10.1101/047845	2016-04-09	Bioinformatics		SLICER: Inferring Branched, Nonlinear Cellular Trajectories from Single Cell RNA-seq Data	Joshua Welch|Alexander Hartemink|Jan F Prins	The University of North Carolina at Chapel Hill;|Duke University
http://dx.doi.org/10.1101/047720	2016-04-08	Microbiology	CC-BY	Discovery of a Natural Microsporidian Pathogen with a Broad Tissue Tropism in Caenorhabditis elegans	Robert J Luallen|Aaron W Reinke|Linda Tong|Michael R Botts|Marie-Anne Felix|Emily R Troemel	University of California at San Diego;|University of Wisconsin- Madison School of Medicine and Public Health;|Ecole Normale Superieure, Institut de Biologie de lENS (IBENS)
http://dx.doi.org/10.1101/047787	2016-04-08	Animal Behavior and Cognition	CC-BY-NC-ND	Approach-induced biases in human information sampling	Laurence T Hunt|Robb B Rutledge|Nishantha Malalasekera|Steven W Kennerley|Raymond J Dolan	University College London
http://dx.doi.org/10.1101/047761	2016-04-08	Developmental Biology		Live Imaging of muscle histolysis in Drosophila metamorphosis	Yadav Kuleesha|Wee Choo Puah|Martin Wasser	Bioinformatics Institute/A*STAR;|BioImagingMW
